repository,state,title,label,body
pyload/pyload-android,open,Include app into fdroid ,[],"Hi there,

I know this version of the app only works against current stable and will probably get a complete rewrite for version 1.0.0 of pyload. 
But until then it would be nice to have the app available in fdroid. 
This would also fix #17.
I would try to prepare this as much as possible, if I have a chance of getting a Pull-Request with these changes accepted. 

Please give me quick feedback about this issue so I know on whether I should get started on this.

Best regards
WhiteHatTux. "
pyload/pyload-android,closed,Make gradlew executable on unix and sort remote settings by name,[],"Is there a style guide or specific formatting requests? 
I tried to keep the changes low for easier reviewing, but this meant introducing possible style inconsistencies. If there is a guide, please let me know, and I will gladly take it up. 
Fixes #22 "
pyload/pyload-android,closed,Remotesettings should be ordered by name,[],"Currently remote settings are taken from the backend as they come. 
For general config this is not an issue, but it is a real pain to find a specific plugin config in an unordered list. 
There should be a very simple sort for the settings section."
pyload/pyload-android,closed,Pyload URL is wrong,[],Please fix the URL in the `README.md`: `pyload.org` redirects to a broker site. The correct URL would be: https://pyload.net/
pyload/pyload-android,open,Lost connection - please try to refresh,[],"Hi guys!
I keep getting this error when trying to connect to my pyload installation
It was working for years. I recently changed my server (It was an ubuntu 14.04 LTS now it is an 16.04)
And frankly, since I haven't used the client for a while, I am not even 100% sure that this started after migrating to the new server, or before..
But the new server has the same IP address as the older one
All port forwarding setting are correct on my firewall.
In any case, however, the android client cannot even connect using the internal address from inside my network
The backend port is the default (7227) and the machine is listening normally to port 7227:
~# netstat -an | grep 7227 | grep -i listen
tcp        0      0 0.0.0.0:7227            0.0.0.0:*               LISTEN
I also tried a different one (7777) without any luck
Any ideas?
My android version is 7.1.2 (Nexus 5x) 
 "
pyload/pyload-android,closed,Migrate to Android Studio,[],No other changes were done.
pyload/pyload-android,closed,Migrate to Android Studio,[],No other changes were done.
pyload/pyload-android,open,APK not available,[],APK is not available anymore in F-Droid. Where to download?
pyload/pyload-android,open,Migrate to Android Studio,"[Label(name=""question"")]","As there has been recent activity on this repo again. Instead of merging a few minor improvements, wouldn't it be more useful to merge a fork that has migrated the code to Android Stuido already?

Like https://github.com/kaarl/pyload-android"
pyload/pyload-android,closed,Can't seem to abort downloads.,[],"On the Android client, while on the ""overview"" section, I tried to abort a download by holding down on an active download and pressing abort, however, it doesn't seem to do anything, on the web interface it works fine.
"
pyload/pyload-android,closed,Typo in de/strings.xml,[],
