repository,state,title,label,body
sismics/reader,open,Android : Dark mode,"[Label(name=""enhancement"")]",
sismics/reader,closed,Sanitize mailto: URLs,[],"Currently mailto: URLs generate a warning

e.g. ""Error transforming URL mailto:support@qonto.eu to absolute with base URL null
java.net.MalformedURLException: no protocol"""
sismics/reader,closed,Download favicons using ReaderHttpClient,"[Label(name=""bug"")]",Currently using new URL(url).openConnection() and not handling 302 properly.
sismics/reader,open,Negative article count,"[Label(name=""bug"")]","Since V1.5, I've started to see negative article counts.  This happens when I refresh and some new, unread articles appear in Unread but are not reflected in the article count, that is, I have more unread articles than the app reflects.  Once read, these show up as negative numbers of articles, see attached image.
<img width=""260"" alt=""capture"" src=""https://user-images.githubusercontent.com/41998813/43522493-657c76d4-954e-11e8-8e48-d14354c2daf1.PNG"">

Refresh does not fix the negative article count.  When a new article appears for that subscription, it resets to be correct.

I love sismics!
"
sismics/reader,closed,After installation = Launcher error - System cannot find set path,"[Label(name=""question"")]","OS: Windows 7 Ultimate 64-bit

I installed from site windows installer and this shows after installation and when trying to run application through reader-agent.exe, reader-agent.jar, reader-agent-elevated.exe. Re-install doesn't help.
"
sismics/reader,open,Sort by date oldest,"[Label(name=""enhancement"")]","I've been playing with Reader and haven't been able to find an option to sort articles by oldest.  

Am I missing something that I would consider basic?  Feature request please."
sismics/reader,open,Confirm on subscription delete not working with Chrome > 46,"[Label(name=""bug"")]",
sismics/reader,open,"""All Read"" Button : Disable and/or Confirmation Option ?","[Label(name=""enhancement"")]","Enhancement request :
Beeing able to disable ""All Read"" feature (or at least to get confirmation before proceeding) would be great.
This button is very close to next one (""All / Not Read"") and sometimes undesired click on it immediately lead to loss of all unread posts (specific feed or all)."
sismics/reader,closed,API calls,[],"It's not really an issue but rather a question about reader's capabilities.

I would like to proceed to a natural language analysis on retrieved articles in order to categorize publications. 

Do you think it's possible to make direct calls on reader API  ? And if so, can you detail the way to do that ?

Thanks a lot !"
sismics/reader,closed,Open Reader support,[],"Will Sismics reader eventually support the [Open Reader API](https://rss-sync.github.io/Open-Reader-API/rssconsensus/)? I got a lot of feeds in services like [Inoreader](http://www.inoreader.com/) So rather than just exporting/importing a JSON/OPML file, Sismics could just sync with external services. Sorry in advance if this was already talked about.

Thanks."
